dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
292748400,1979-04-12 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,42.67,,40.8,36.1,41.4,43.83,1022,,,93,12.3,324,,1.88,,,,100,501,Rain,moderate rain,10d
292752000,1979-04-12 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,43.09,,40.64,37.29,42.08,43.88,1022,,,91,10.47,326,,1.21,,,,100,501,Rain,moderate rain,10d
292755600,1979-04-12 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,46.74,,40.91,42.57,46.18,47.12,1022,,,80,8.55,330,,0.48,,,,100,500,Rain,light rain,10d
292759200,1979-04-12 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,43.3,,39.4,38.68,42.66,43.93,1025,,,86,7.85,302,,,,,,100,804,Clouds,overcast clouds,04d
292762800,1979-04-12 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,43.23,,39.63,38.66,42.75,44.08,1026,,,87,7.72,297,,,,,,96,804,Clouds,overcast clouds,04n
292766400,1979-04-12 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,43.12,,39.81,39.27,42.73,43.88,1025,,,88,6.35,279,,,,,,32,802,Clouds,scattered clouds,03n
292770000,1979-04-12 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,43.14,,39.54,38.89,42.58,43.5,1026,,,87,7.05,273,,,,,,54,803,Clouds,broken clouds,04n
292773600,1979-04-12 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,43.93,,38.8,39.85,43.5,44.26,1026,,,82,7.07,269,,,,,,12,801,Clouds,few clouds,02n
292777200,1979-04-12 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,43.9,,37.17,40.24,43.52,44.15,1025,,,77,6.26,255,,,,,,10,800,Clear,sky is clear,01n
292780800,1979-04-12 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,42.84,,35.13,36.61,42.55,43.52,1025,,,74,11.45,278,,,,,,0,800,Clear,sky is clear,01n
292784400,1979-04-12 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,43.61,,33.03,38.08,43.12,44.31,1025,,,66,10.09,268,,,,,,0,800,Clear,sky is clear,01n
292788000,1979-04-12 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,44.02,,32.25,38.12,43.66,44.47,1024,,,63,11.36,272,,,,,,11,801,Clouds,few clouds,02n
292791600,1979-04-12 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,43.79,,31.33,37.89,43.54,44.08,1024,,,61,11.21,271,,,,,,85,804,Clouds,overcast clouds,04n
292795200,1979-04-12 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,45.19,,30.63,39.69,44.83,45.46,1024,,,56,11.07,273,,,,,,100,804,Clouds,overcast clouds,04n
292798800,1979-04-12 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,42.26,,24.01,36.12,41.97,42.46,1024,,,46,10.83,274,,,,,,95,804,Clouds,overcast clouds,04n
292802400,1979-04-12 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,47.41,,27.23,42.96,47.14,47.71,1024,,,44,9.64,273,,,,,,66,803,Clouds,broken clouds,04d
292806000,1979-04-12 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,46.8,,29.05,42.12,46.35,47.32,1025,,,49,9.84,271,,,,,,7,800,Clear,sky is clear,01d
292809600,1979-04-13 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,47.34,,32.45,42.66,46.6,48.2,1026,,,56,10.25,281,,,,,,0,800,Clear,sky is clear,01d
292813200,1979-04-13 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,47.35,,33.76,42.31,46.47,48.52,1026,,,59,11.32,288,,,,,,3,800,Clear,sky is clear,01d
292816800,1979-04-13 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,46.85,,31.21,41.58,46.04,48.06,1027,,,54,11.61,296,,,,,,0,800,Clear,sky is clear,01d
292820400,1979-04-13 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,58.51,,34.93,55.99,57.65,59.59,1026,,,41,10.33,300,,,,,,3,800,Clear,sky is clear,01d
292824000,1979-04-13 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,58.39,,36.01,55.94,57.56,59.34,1025,,,43,9.28,301,,,,,,2,800,Clear,sky is clear,01d
292827600,1979-04-13 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,58.55,,36.73,56.17,57.79,59.41,1024,,,44,8.16,297,,,,,,2,800,Clear,sky is clear,01d
292831200,1979-04-13 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,58.53,,37.29,56.19,57.85,59.41,1022,,,45,7.31,287,,,,,,2,800,Clear,sky is clear,01d
292834800,1979-04-13 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,58.77,,37.51,56.46,58.03,59.65,1021,,,45,6.71,275,,,,,,1,800,Clear,sky is clear,01d
292838400,1979-04-13 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,58.86,,37.58,56.55,58.14,59.83,1020,,,45,6.55,261,,,,,,2,800,Clear,sky is clear,01d
292842000,1979-04-13 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,61.25,,36.12,58.91,60.53,62.19,1020,,,39,6.06,248,,,,,,3,800,Clear,sky is clear,01d
292845600,1979-04-13 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,54.16,,44.22,52.52,53.62,54.86,1020,,,69,3.15,206,,,,,,1,800,Clear,sky is clear,01d
292849200,1979-04-13 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,52.27,,43.16,50.54,51.35,53.17,1021,,,71,5.88,182,,,,,,4,800,Clear,sky is clear,01n
292852800,1979-04-13 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,52.93,,43.05,51.17,52.48,54.16,1021,,,69,5.17,180,,,,,,0,800,Clear,sky is clear,01n
292856400,1979-04-13 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,53.65,,42.58,51.82,53.01,54.73,1021,,,66,4.88,184,,,,,,0,800,Clear,sky is clear,01n
292860000,1979-04-13 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,53.67,,41.4,51.69,53.02,54.43,1021,,,63,5.1,186,,,,,,0,800,Clear,sky is clear,01n
292863600,1979-04-13 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.7,,41.14,46.51,47.93,49.5,1021,,,75,5.32,187,,,,,,0,800,Clear,sky is clear,01n
292867200,1979-04-13 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,49.06,,41.5,46.98,48.15,49.98,1021,,,75,5.23,185,,,,,,6,800,Clear,sky is clear,01n
292870800,1979-04-13 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.74,,41.86,46.8,47.79,49.68,1021,,,77,4.9,187,,,,,,18,801,Clouds,few clouds,02n
292874400,1979-04-13 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.04,,42.17,46.18,47.25,48.97,1020,,,80,4.59,198,,,,,,47,802,Clouds,scattered clouds,03n
292878000,1979-04-13 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,46.6,,42.64,44.46,45.7,47.32,1020,,,86,4.65,205,,,,,,86,804,Clouds,overcast clouds,04n
292881600,1979-04-13 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,45.99,,42.93,44.2,45.23,46.67,1019,,,89,4.03,213,,,,,,93,804,Clouds,overcast clouds,04n
292885200,1979-04-13 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,41.43,,37.56,41.43,40.82,41.9,1019,,,86,2.71,221,,,,,,99,804,Clouds,overcast clouds,04n
292888800,1979-04-13 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,47.73,,44.37,47.73,47.46,48.11,1019,,,88,1.97,234,,,,,,65,803,Clouds,broken clouds,04d
292892400,1979-04-13 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,47.64,,44.28,47.64,47.41,47.93,1020,,,88,2.93,266,,,,,,61,803,Clouds,broken clouds,04d
292896000,1979-04-14 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,49.03,,44.73,49.03,48.2,50,1020,,,85,2.08,270,,,,,,60,803,Clouds,broken clouds,04d
292899600,1979-04-14 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,49.42,,43.84,49.42,48.69,50.29,1021,,,81,2.62,294,,,,,,48,802,Clouds,scattered clouds,03d
292903200,1979-04-14 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,49.21,,41.63,49.21,48.52,49.82,1021,,,75,1.79,305,,,,,,6,800,Clear,sky is clear,01d
292906800,1979-04-14 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.91,,46.02,61.43,62.42,63.21,1020,,,54,0.81,286,,,,,,11,801,Clouds,few clouds,02d
292910400,1979-04-14 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.65,,45.79,61.16,62.29,62.91,1020,,,54,0.74,227,,,,,,3,800,Clear,sky is clear,01d
292914000,1979-04-14 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.47,,45.63,60.96,62.19,62.74,1019,,,54,2.51,182,,,,,,3,800,Clear,sky is clear,01d
292917600,1979-04-14 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.37,,46,60.89,62.1,62.62,1018,,,55,4.52,180,,,,,,0,800,Clear,sky is clear,01d
292921200,1979-04-14 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.2,,45.86,60.71,61.92,62.51,1017,,,55,5.93,183,,,,,,0,800,Clear,sky is clear,01d
292924800,1979-04-14 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.08,,45.75,60.57,61.72,62.44,1016,,,55,6.82,185,,,,,,13,801,Clouds,few clouds,02d
292928400,1979-04-14 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,65.89,,48.31,64.67,65.57,66.36,1015,,,53,7.76,183,,,,,,20,801,Clouds,few clouds,02d
292932000,1979-04-14 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,57.7,,48.38,56.52,57.42,58.23,1015,,,71,7.07,175,,,,,,1,800,Clear,sky is clear,01d
292935600,1979-04-14 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,57.67,,49.46,56.61,57.31,57.97,1015,,,74,8.23,176,,,,,,0,800,Clear,sky is clear,01n
292939200,1979-04-14 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,57.22,,49.73,56.21,56.55,57.67,1016,,,76,9.15,181,,,,,,0,800,Clear,sky is clear,01n
292942800,1979-04-14 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,57.34,,49.86,56.35,56.52,57.99,1016,,,76,8.72,184,,,,,,0,800,Clear,sky is clear,01n
292946400,1979-04-14 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,57.88,,49.66,56.86,57.07,58.75,1016,,,74,8.03,187,,,,,,0,800,Clear,sky is clear,01n
292950000,1979-04-14 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.39,,48.25,50.41,50.68,52.3,1016,,,89,7.83,190,,,,,,0,800,Clear,sky is clear,01n
292953600,1979-04-14 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.71,,48.27,50.72,50.92,52.75,1016,,,88,7.27,193,,,,,,0,800,Clear,sky is clear,01n
292957200,1979-04-14 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.49,,48.06,50.49,50.56,52.56,1015,,,88,6.71,196,,,,,,0,800,Clear,sky is clear,01n
292960800,1979-04-14 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,50.95,,47.84,49.93,49.71,51.89,1014,,,89,5.91,198,,,,,,0,800,Clear,sky is clear,01n
292964400,1979-04-14 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,50.74,,47.62,49.69,49.39,51.73,1013,,,89,5.32,199,,,,,,0,800,Clear,sky is clear,01n
292968000,1979-04-14 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,50.5,,47.39,49.44,49.15,51.6,1013,,,89,5.46,200,,,,,,2,800,Clear,sky is clear,01n
292971600,1979-04-14 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,45.61,,43.14,42.67,44.2,46.87,1012,,,91,5.59,203,,,,,,4,800,Clear,sky is clear,01n
292975200,1979-04-14 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.75,,47.7,50.67,50.49,53.02,1012,,,86,4.9,205,,,,,,10,800,Clear,sky is clear,01d
292978800,1979-04-14 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.89,,47.53,50.77,50.74,53.04,1012,,,85,6.44,195,,,,,,28,802,Clouds,scattered clouds,03d
292982400,1979-04-15 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,52.66,,47.97,51.58,52.16,53.1,1012,,,84,5.57,202,,,,,,38,802,Clouds,scattered clouds,03d
292986000,1979-04-15 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,53.4,,48.06,52.3,52.95,53.87,1012,,,82,6.42,214,,,,,,19,801,Clouds,few clouds,02d
292989600,1979-04-15 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.96,,49.89,55.02,55.47,56.37,1012,,,80,7.25,227,,,,,,0,800,Clear,sky is clear,01d
292993200,1979-04-15 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,74.68,,53.71,74.1,74.28,75.07,1012,,,48,8.08,234,,,,,,0,800,Clear,sky is clear,01d
292996800,1979-04-15 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,75.47,,54.43,74.97,75.09,75.83,1011,,,48,9.1,235,,,,,,1,800,Clear,sky is clear,01d
293000400,1979-04-15 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,75.88,,54.23,75.38,75.58,76.23,1010,,,47,9.4,249,,,,,,19,801,Clouds,few clouds,02d
293004000,1979-04-15 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,76.26,,52.77,75.65,76.03,76.48,1010,,,44,9.93,265,,,,,,0,800,Clear,sky is clear,01d
293007600,1979-04-15 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,76.46,,52.32,75.83,76.19,76.69,1009,,,43,10.33,272,,,,,,0,800,Clear,sky is clear,01d
293011200,1979-04-15 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,76.8,,52.63,76.21,76.5,77.04,1009,,,43,10.54,276,,,,,,1,800,Clear,sky is clear,01d
293014800,1979-04-15 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,76.87,,57.38,76.66,76.41,77.38,1009,,,51,8.77,278,,,,,,0,800,Clear,sky is clear,01d
293018400,1979-04-15 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,69.73,,50.81,68.79,69.35,70.09,1009,,,51,8.66,282,,,,,,0,800,Clear,sky is clear,01d
293022000,1979-04-15 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,68.67,,45.91,67.3,67.19,70.48,1011,,,44,9.86,296,,,,,,0,800,Clear,sky is clear,01n
293025600,1979-04-15 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,68.56,,39.85,66.76,66.83,70.56,1012,,,35,10.45,313,,,,,,0,800,Clear,sky is clear,01n
293029200,1979-04-15 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,68.86,,38.62,67.01,67.64,69.98,1013,,,33,9.62,346,,,,,,0,800,Clear,sky is clear,01n
293032800,1979-04-15 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,67.69,,39.81,65.86,66.52,69.24,1014,,,36,12.26,27,,,,,,0,800,Clear,sky is clear,01n
293036400,1979-04-15 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,60.13,,43.45,58.39,59.23,61.84,1016,,,54,10.85,41,,,,,,0,800,Clear,sky is clear,01n
293040000,1979-04-15 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,58.41,,45.88,56.91,57.18,59.59,1016,,,63,7.74,42,,,,,,0,800,Clear,sky is clear,01n
293043600,1979-04-15 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,56.68,,45.86,55.2,55.76,58.19,1016,,,67,5.57,39,,,,,,0,800,Clear,sky is clear,01n
293047200,1979-04-15 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,54.79,,47.03,53.49,53.62,56.21,1016,,,75,6.11,35,,,,,,0,800,Clear,sky is clear,01n
293050800,1979-04-15 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55,,46.53,53.64,54.1,56.41,1016,,,73,6.11,31,,,,,,0,800,Clear,sky is clear,01n
293054400,1979-04-15 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,54.14,,47.1,52.88,53.13,55.51,1017,,,77,5.53,38,,,,,,9,800,Clear,sky is clear,01n
293058000,1979-04-15 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,47.46,,43.79,44.96,47.1,48.16,1017,,,87,5.44,48,,,,,,0,800,Clear,sky is clear,01n
293061600,1979-04-15 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,52.14,,45.16,50.68,51.55,53.26,1018,,,77,5.93,47,,,,,,1,800,Clear,sky is clear,01d
293065200,1979-04-15 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,52.43,,45.1,50.95,51.51,53.11,1018,,,76,7.09,53,,,,,,7,800,Clear,sky is clear,01d
293068800,1979-04-16 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,52,,43.63,50.32,51.15,52.81,1018,,,73,6.96,60,,,,,,6,800,Clear,sky is clear,01d
293072400,1979-04-16 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,52.05,,42.21,50.2,51.35,53.04,1018,,,69,7.45,75,,,,,,14,801,Clouds,few clouds,02d
293076000,1979-04-16 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,53.01,,42.75,51.21,52.32,54.01,1018,,,68,7.9,84,,,,,,16,801,Clouds,few clouds,02d
293079600,1979-04-16 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,65.26,,47.21,63.93,64.53,66.36,1017,,,52,8.37,95,,,,,,23,801,Clouds,few clouds,02d
293083200,1979-04-16 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,65.25,,47.7,63.97,64.65,66.11,1017,,,53,8.9,111,,,,,,43,802,Clouds,scattered clouds,03d
293086800,1979-04-16 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,64.96,,48.9,63.79,64.58,65.68,1015,,,56,9.6,127,,,,,,65,803,Clouds,broken clouds,04d
293090400,1979-04-16 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,65.48,,49.39,64.36,64.96,66.25,1015,,,56,10.36,140,,,,,,82,803,Clouds,broken clouds,04d
293094000,1979-04-16 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,65.25,,49.17,64.09,64.76,65.93,1014,,,56,9.6,144,,,,,,99,804,Clouds,overcast clouds,04d
293097600,1979-04-16 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,64.78,,50.59,63.77,64.24,65.59,1013,,,60,7.92,141,,,,,,100,804,Clouds,overcast clouds,04d
293101200,1979-04-16 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,68.61,,57.63,68.38,68.07,69.46,1012,,,68,5.84,125,,,,,,97,804,Clouds,overcast clouds,04d
293104800,1979-04-16 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,61.99,,52.48,61.23,61.5,62.89,1012,,,71,6.8,114,,,,,,98,804,Clouds,overcast clouds,04d
293108400,1979-04-16 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.76,,52.84,62.02,62.35,63.61,1013,,,70,6.78,109,,,,,,65,803,Clouds,broken clouds,04n
293112000,1979-04-16 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.83,,53.69,62.2,62.02,64.04,1012,,,72,6.73,110,,,,,,42,802,Clouds,scattered clouds,03n
293115600,1979-04-16 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,62.85,,54.09,62.28,62.13,63.88,1013,,,73,5.46,103,,,,,,36,802,Clouds,scattered clouds,03n
293119200,1979-04-16 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,63.79,,54.21,63.21,63.39,64.56,1014,,,71,5.12,90,,,,,,46,802,Clouds,scattered clouds,03n
293122800,1979-04-16 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,59.23,,50.95,58.33,58.91,59.86,1014,,,74,5.55,94,,,,,,76,803,Clouds,broken clouds,04n
293126400,1979-04-16 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,59.58,,49.8,58.53,59.18,60.08,1014,,,70,5.57,102,,,,,,78,803,Clouds,broken clouds,04n
293130000,1979-04-16 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,58.75,,49.01,57.61,58.42,59.14,1014,,,70,5.21,106,,,,,,54,803,Clouds,broken clouds,04n
293133600,1979-04-16 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,57.69,,48.74,56.53,57.27,58.24,1014,,,72,4.47,108,,,,,,60,803,Clouds,broken clouds,04n
293137200,1979-04-16 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,56.82,,48.99,55.72,56.46,57.38,1013,,,75,4.09,102,,,,,,75,803,Clouds,broken clouds,04n
293140800,1979-04-16 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,56.55,,49.44,55.53,56.03,57.13,1013,,,77,3.83,95,,,,,,77,803,Clouds,broken clouds,04n
293144400,1979-04-16 21:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.63,,51.21,54.9,55.2,56.34,1013,,,85,3.83,91,,,,,,92,804,Clouds,overcast clouds,04n
293148000,1979-04-16 22:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,54.93,,46.81,53.6,54.55,55.42,1014,,,74,4.5,74,,,,,,98,804,Clouds,overcast clouds,04d
293151600,1979-04-16 23:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.18,,46.69,53.83,54.77,55.89,1015,,,73,5.37,77,,0.1,,,,100,500,Rain,light rain,10d
293155200,1979-04-17 00:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.49,,46.62,54.12,55.17,56.08,1015,,,72,5.82,76,,0.13,,,,100,500,Rain,light rain,10d
293158800,1979-04-17 01:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.13,,46.27,53.73,54.84,55.54,1015,,,72,6.55,68,,,,,,100,804,Clouds,overcast clouds,04d
293162400,1979-04-17 02:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,54.73,,46.26,53.33,54.16,55.11,1016,,,73,7.25,67,,0.13,,,,99,500,Rain,light rain,10d
293166000,1979-04-17 03:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,59.16,,47.01,57.79,58.19,59.72,1016,,,64,7.25,58,,,,,,100,804,Clouds,overcast clouds,04d
293169600,1979-04-17 04:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,59.83,,46.8,58.42,58.57,60.51,1016,,,62,7.94,50,,,,,,100,804,Clouds,overcast clouds,04d
293173200,1979-04-17 05:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,59.09,,46.53,57.67,57.43,60.28,1015,,,63,9.4,51,,,,,,100,804,Clouds,overcast clouds,04d
293176800,1979-04-17 06:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,57.06,,45.01,55.47,55.31,58.39,1015,,,64,11.05,52,,,,,,100,804,Clouds,overcast clouds,04d
293180400,1979-04-17 07:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.81,,43.43,54.05,54.45,56.68,1014,,,63,12.44,52,,,,,,100,804,Clouds,overcast clouds,04d
293184000,1979-04-17 08:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,55.33,,42.55,53.47,54.19,56.14,1014,,,62,13.11,50,,,,,,100,804,Clouds,overcast clouds,04d
293187600,1979-04-17 09:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,52.92,,44.87,51.39,51.73,53.96,1015,,,74,12.75,48,,,,,,100,804,Clouds,overcast clouds,04d
293191200,1979-04-17 10:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,49.82,,38.93,45.55,49.23,50.7,1017,,,66,10.83,49,,,,,,100,804,Clouds,overcast clouds,04d
293194800,1979-04-17 11:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,50.38,,39.85,48.27,49.73,51.22,1017,,,67,10.78,42,,,,,,100,804,Clouds,overcast clouds,04n
293198400,1979-04-17 12:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,50.58,,40.42,48.52,49.96,51.33,1018,,,68,10.65,39,,,,,,100,804,Clouds,overcast clouds,04n
293202000,1979-04-17 13:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.15,,40.98,49.17,50.65,51.82,1018,,,68,9.82,36,,,,,,98,804,Clouds,overcast clouds,04n
293205600,1979-04-17 14:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,51.58,,41.38,49.64,51.15,52.14,1019,,,68,8.97,34,,,,,,96,804,Clouds,overcast clouds,04n
293209200,1979-04-17 15:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,47.1,,39.6,43.16,46.69,47.8,1019,,,75,8.16,34,,,,,,97,804,Clouds,overcast clouds,04n
293212800,1979-04-17 16:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,47.61,,39.4,44.22,47.12,48.33,1019,,,73,7.16,28,,,,,,100,804,Clouds,overcast clouds,04n
293216400,1979-04-17 17:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,47.95,,39.36,44.64,47.44,48.67,1019,,,72,7.18,19,,,,,,100,804,Clouds,overcast clouds,04n
293220000,1979-04-17 18:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.13,,39.54,44.91,47.61,48.85,1018,,,72,7.07,20,,,,,,100,804,Clouds,overcast clouds,04n
293223600,1979-04-17 19:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.27,,39.33,45.28,47.73,49.01,1018,,,71,6.64,25,,,,,,99,804,Clouds,overcast clouds,04n
293227200,1979-04-17 20:00:00 +0000 UTC,28800,Zhengzhou,34.74725,113.62493,48.42,,39.81,45.39,47.86,49.21,1017,,,72,6.78,26,,,,,,99,804,Clouds,overcast clouds,04n
